0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399
0.25,0.25240625,0.27475,0.29212499999999997,0.29782812499999994,0.30789062500000003,0.31684375,0.32432812499999997,0.33306250000000004,0.33857812500000006,0.34442187499999993,0.352796875,0.36539062499999997,0.36801562499999996,0.376421875,0.3750937499999999,0.38292187499999997,0.38635937499999995,0.39599999999999996,0.403953125,0.40435937499999997,0.41178125000000004,0.414640625,0.4165312500000001,0.42317187499999986,0.42781250000000004,0.4282812500000001,0.43703125000000015,0.44634375000000015,0.45326562499999995,0.44926562499999995,0.45745312499999996,0.46754687500000003,0.47196874999999994,0.4703281250000001,0.4808125,0.4817187499999999,0.4932499999999999,0.49412500000000004,0.49984375000000003,0.495875,0.5051093749999999,0.50865625,0.508125,0.5170781249999998,0.5160937499999998,0.5292656250000001,0.5281875000000001,0.5289374999999998,0.5290625,0.5294062500000003,0.5406874999999999,0.5385625,0.5457812499999999,0.5528750000000001,0.557703125,0.557796875,0.5677031250000002,0.5653437499999998,0.5742656249999999,0.57509375,0.5827031249999999,0.5860156249999999,0.5833125,0.5914531249999999,0.597078125,0.5945156250000001,0.6010312499999999,0.6091406249999999,0.6071875,0.6165,0.6155937499999998,0.620359375,0.621109375,0.6275468749999998,0.6301406249999997,0.6339375,0.6375468749999997,0.6436093749999997,0.644625,0.6476249999999999,0.6540781249999998,0.6544531250000001,0.656015625,0.6602968750000001,0.6606562500000002,0.6643593749999999,0.6727343750000001,0.6676562499999998,0.675171875,0.6765,0.67871875,0.6843437500000001,0.6843906250000001,0.6925468749999998,0.6953125000000001,0.6895312499999999,0.696234375,0.6970781250000002,0.701109375,0.70375,0.7102031249999998,0.7130312500000001,0.7127812499999997,0.7160468749999997,0.7222656250000001,0.7166093750000002,0.7218125,0.729203125,0.7297656250000002,0.73115625,0.736390625,0.74009375,0.74103125,0.7462031250000002,0.7420312499999998,0.7506718749999999,0.7582656249999998,0.756515625,0.7557187499999999,0.7605781250000001,0.7566250000000001,0.7550624999999999,0.7659687500000001,0.77334375,0.771109375,0.771890625,0.7780781250000001,0.7783437500000001,0.7843906249999999,0.786609375,0.789,0.7889062500000001,0.7928124999999999,0.7940781250000001,0.798828125,0.7982656250000001,0.7980624999999998,0.80096875,0.80065625,0.8030624999999997,0.809375,0.8057187499999999,0.8130781249999997,0.8170624999999998,0.8199999999999997,0.8200312500000002,0.82125,0.82484375,0.8245468749999999,0.8278437500000001,0.8293593750000003,0.829125,0.8363281250000002,0.8363281249999999,0.8384843749999998,0.84109375,0.8437499999999998,0.8437187500000004,0.8498593750000001,0.848640625,0.8536718750000001,0.8540625000000001,0.8541406250000001,0.8627968750000001,0.8584843750000001,0.8576406250000002,0.8602812500000001,0.8655625,0.8630156249999998,0.862765625,0.8666562499999999,0.8685156249999999,0.8713437500000001,0.8719374999999999,0.8719687500000001,0.8707187500000002,0.8756562500000001,0.8801250000000002,0.8812187499999998,0.884171875,0.8817031249999999,0.8823124999999997,0.8819375000000003,0.8889374999999999,0.8897968749999997,0.8913281250000005,0.892890625,0.8939218749999999,0.897625,0.8981562500000001,0.8968125000000005,0.8999843750000001,0.8993593750000001,0.9046562499999997,0.9048281250000001,0.9064375000000002,0.9060937500000001,0.9075937499999999,0.9133281249999998,0.909734375,0.915078125,0.9153437499999996,0.91596875,0.9145625000000001,0.9193125000000002,0.9197656249999999,0.9207812500000001,0.923328125,0.9231249999999998,0.922265625,0.9233125,0.9237187499999999,0.9282812500000001,0.9288437499999999,0.930265625,0.9285937499999999,0.9318437500000002,0.9311718749999999,0.9325156250000001,0.9326718750000002,0.9325156250000001,0.9341874999999998,0.9354843749999999,0.9363593749999998,0.9387343750000003,0.9394375000000001,0.9395000000000003,0.9399218750000002,0.9411875000000001,0.9385781249999999,0.9412343749999998,0.9438437499999999,0.9421875,0.9416718750000002,0.9445156250000004,0.9472968749999999,0.94721875,0.9459687499999998,0.9473593750000002,0.9489531249999998,0.9498593750000002,0.9493281249999999,0.9496249999999998,0.9502500000000002,0.9503906249999998,0.9503749999999995,0.9515156250000001,0.9539843749999999,0.9514375000000002,0.9524843749999998,0.953625,0.9549218749999998,0.9547500000000001,0.9541562499999999,0.9554374999999998,0.9569218750000001,0.9565624999999999,0.9572031250000002,0.95703125,0.95803125,0.9588906250000002,0.9587968750000002,0.9596874999999999,0.9611250000000002,0.9607031249999999,0.9596093749999998,0.961375,0.9614218750000001,0.96225,0.9609374999999998,0.9617499999999998,0.9618281249999999,0.9625781249999996,0.963875,0.9642031249999998,0.9633437499999996,0.9647656250000003,0.9649374999999999,0.965671875,0.9673124999999997,0.9660468749999997,0.9669687499999997,0.9676875,0.967359375,0.966984375,0.967671875,0.9673281249999999,0.968421875,0.9689218749999998,0.9688593749999999,0.9682187499999999,0.9690156250000002,0.9695781250000002,0.9697812500000002,0.9696406249999999,0.9699687500000002,0.970953125,0.9694062500000001,0.9713749999999999,0.9721406250000004,0.9719062499999997,0.972453125,0.9728750000000004,0.971765625,0.9733749999999999,0.9723749999999999,0.973671875,0.9728593749999999,0.9743437499999998,0.9745156249999999,0.974046875,0.9752187500000001,0.9751718749999998,0.9745000000000001,0.9744999999999999,0.9760781249999996,0.9748906250000002,0.9758124999999997,0.9762656249999999,0.9756875,0.9764375000000001,0.9762812500000002,0.9766562500000001,0.9774218749999998,0.9765468750000001,0.9780468749999999,0.9768749999999997,0.9783125000000004,0.9782031250000003,0.9782812500000002,0.9782656249999997,0.9790937500000002,0.9791250000000001,0.9787656250000001,0.978578125,0.9793593749999999,0.9787812499999999,0.97928125,0.9793437500000003,0.97959375,0.9795,0.9797968749999999,0.9797187500000002,0.9800000000000001,0.9801406250000001,0.9802187499999999,0.9803437500000001,0.9805781250000003,0.9804218750000002,0.980484375,0.9813749999999999,0.9808437500000002,0.9816250000000002,0.9815312500000003,0.9811718750000005,0.9817031250000001,0.9820000000000002,0.9820000000000002,0.9820781249999999,0.9826562500000001,0.982734375,0.9820000000000002,0.9821562500000001,0.9825156249999999,0.9826249999999999,0.9827812500000006,0.9829687500000001,0.9830312500000004,0.9829375000000002,0.9833906249999996,0.9832812500000001,0.9833593749999998,0.9835156250000001,0.983984375,0.984,0.9838593750000001,0.9842343750000003,0.9842031250000002,0.9840937500000001,0.9844218749999998,0.984734375,0.9845468749999998,0.9845000000000003,0.9847968749999998,0.9839062500000001,0.9846718749999999,0.9850625,0.985,0.9850468749999999,0.9852968750000001,0.9853125,0.9853124999999998,0.985265625,0.98534375,0.9853593750000001,0.9855,0.985515625,0.9856562500000001,0.985890625
