0.0,0.03,0.05,0.07,0.1,0.12,0.15,0.17,0.2,0.23,0.25,0.28,0.3,0.33,0.35,0.38,0.4,0.42,0.45,0.47,0.5,0.53,0.55,0.57,0.6,0.62,0.65,0.68,0.7,0.72,0.75,0.78,0.8,0.82,0.85,0.88,0.9,0.93,0.95,0.97,1.0
0.3875,0.3975,0.425,0.4175,0.44,0.44,0.4275,0.465,0.445,0.4375,0.4425,0.4525,0.4725,0.4675,0.4575,0.445,0.4675,0.465,0.4775,0.45,0.475,0.515,0.4775,0.4875,0.5025,0.465,0.465,0.5225,0.56,0.495,0.52,0.545,0.5825,0.58,0.52,0.59,0.55,0.55,0.605,0.6175,0.505
