50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350,360,370,380,390,400,410,420,430,440,450
133.2,141.2,154.0,164.4,174.0,194.4,204.4,222.0,248.0,242.0,263.6,284.0,299.2,301.2,317.6,308.4,328.8,352.0,363.2,372.0,379.6,412.8,420.4,420.8,427.2,462.4,472.8,475.6,501.6,520.4,520.0,528.8,560.4,564.8,576.8,602.0,612.0,621.6,642.4,652.4,671.2
