50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350,360,370,380,390,400,410,420,430,440,450
132.0,140.0,156.0,158.0,172.0,198.0,200.0,230.0,240.0,240.0,262.0,286.0,298.0,306.0,318.0,304.0,324.0,346.0,362.0,374.0,386.0,410.0,414.0,424.0,424.0,466.0,478.0,472.0,498.0,520.0,512.0,530.0,554.0,566.0,588.0,606.0,618.0,626.0,646.0,640.0,672.0
