50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350,360,370,380,390,400,410,420,430,440,450
112.4,120.4,142.8,149.2,156.8,170.0,192.4,198.8,223.2,235.2,260.8,260.4,265.2,279.6,305.2,331.2,344.8,364.4,385.6,397.2,416.8,417.2,454.0,472.4,470.0,472.4,506.8,522.4,552.8,548.0,566.8,587.2,606.0,621.2,634.4,661.2,654.0,683.6,692.4,708.4,740.4
