50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350,360,370,380,390,400,410,420,430,440,450
0.66,0.5833333333333334,0.5571428571428572,0.49374999999999997,0.4777777777777778,0.495,0.45454545454545453,0.47916666666666663,0.46153846153846156,0.4285714285714286,0.43666666666666665,0.446875,0.43823529411764706,0.42500000000000004,0.4184210526315789,0.38,0.3857142857142857,0.3931818181818182,0.3934782608695652,0.38958333333333334,0.386,0.3942307692307692,0.3833333333333333,0.37857142857142856,0.36551724137931035,0.3883333333333333,0.38548387096774195,0.36875,0.37727272727272726,0.38235294117647056,0.3657142857142857,0.3680555555555556,0.37432432432432433,0.37236842105263157,0.3769230769230769,0.37875000000000003,0.37682926829268293,0.3726190476190476,0.37558139534883717,0.36363636363636365,0.3733333333333333
