0.0,0.03,0.05,0.07,0.1,0.12,0.15,0.17,0.2,0.23,0.25,0.28,0.3,0.33,0.35,0.38,0.4,0.42,0.45,0.47,0.5,0.53,0.55,0.57,0.6,0.62,0.65,0.68,0.7,0.72,0.75,0.78,0.8,0.82,0.85,0.88,0.9,0.93,0.95,0.97,1.0
620.0,636.0,680.0,668.0,704.0,704.0,684.0,744.0,712.0,700.0,708.0,724.0,756.0,748.0,732.0,712.0,748.0,744.0,764.0,720.0,760.0,824.0,764.0,780.0,804.0,744.0,744.0,836.0,896.0,792.0,832.0,872.0,932.0,928.0,832.0,944.0,880.0,880.0,968.0,988.0,808.0
