0.0,0.03,0.05,0.07,0.1,0.12,0.15,0.17,0.2,0.23,0.25,0.28,0.3,0.33,0.35,0.38,0.4,0.42,0.45,0.47,0.5,0.53,0.55,0.57,0.6,0.62,0.65,0.68,0.7,0.72,0.75,0.78,0.8,0.82,0.85,0.88,0.9,0.93,0.95,0.97,1.0
618.4,628.4,657.2,663.2,695.6,684.4,689.2,709.6,706.8,707.2,709.6,717.6,740.4,722.0,718.4,715.6,739.6,776.4,755.2,737.2,769.2,770.4,732.4,802.8,769.2,872.8,760.4,922.8,892.8,900.4,860.8,980.4,854.0,914.4,864.8,1024.4,941.2,1018.8,978.8,970.8,1067.6
