50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350,360,370,380,390,400,410,420,430,440,450
0.6050000000000002,0.6066666666666666,0.5642857142857142,0.546875,0.5199999999999999,0.485,0.485,0.4845833333333334,0.4750000000000001,0.4621428571428571,0.4536666666666667,0.4359375,0.4482352941176472,0.4583333333333333,0.44026315789473686,0.4472499999999999,0.43761904761904774,0.4452272727272728,0.43130434782608695,0.4287500000000001,0.42440000000000017,0.4315384615384616,0.4246296296296297,0.42892857142857144,0.43034482758620696,0.42600000000000005,0.42209677419354835,0.4323437500000001,0.42727272727272725,0.4370588235294119,0.43199999999999994,0.43194444444444446,0.42513513513513523,0.4196052631578947,0.42858974358974367,0.43374999999999997,0.4241463414634147,0.42166666666666675,0.42255813953488375,0.4252272727272727,0.4286666666666667
